table,row_key,column,text,value,format,source_file,source_key,source_column,aggregate,unit
T13,R7_waveform_demo_acq|deterioration_mortality_365d,calibration_slope,+2.8701,2.8700632745695693,+.4f,results/calibration/calibration_fit.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=calibration_slope,ci_hi,,record
T13,R7_waveform_demo_acq|deterioration_mortality_365d,brier,0.1115,0.1114501747663762,.4f,results/calibration/calibration_fit.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=brier,estimate,,record
T13,R7_waveform_demo_acq|deterioration_mortality_365d,brier,0.1066,0.1065990756944409,.4f,results/calibration/calibration_fit.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=brier,ci_lo,,record
T13,R7_waveform_demo_acq|deterioration_mortality_365d,brier,0.1164,0.1164232359072244,.4f,results/calibration/calibration_fit.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=brier,ci_hi,,record
T4f,deterioration_icu_24h,strata_declared,143,143.0,",.0f",results/p4_effective.csv,label=deterioration_icu_24h,n_strata_total,,within_stratum
T4f,deterioration_icu_24h,strata_sensitivity,76,76.0,",.0f",results/p4_sensitivity_no_weekday_effective.csv,label=deterioration_icu_24h,n_strata_total,,within_stratum
T4f,deterioration_icu_24h,retention_declared,0.0157,0.0156684811471056,.4f,results/p4_effective.csv,label=deterioration_icu_24h,pair_retention,,within_stratum
T4f,deterioration_icu_24h,retention_sensitivity,0.0306,0.0305531952557974,.4f,results/p4_sensitivity_no_weekday_effective.csv,label=deterioration_icu_24h,pair_retention,,within_stratum
T4f,deterioration_icu_24h,effective_declared,"3,548",3548.0,",.0f",results/p4_effective.csv,label=deterioration_icu_24h,n_patients_effective,,within_stratum
T4f,deterioration_icu_24h,effective_sensitivity,"3,615",3615.0,",.0f",results/p4_sensitivity_no_weekday_effective.csv,label=deterioration_icu_24h,n_patients_effective,,within_stratum
T4f,deterioration_mortality_28d,strata_declared,143,143.0,",.0f",results/p4_effective.csv,label=deterioration_mortality_28d,n_strata_total,,within_stratum
T4f,deterioration_mortality_28d,strata_sensitivity,76,76.0,",.0f",results/p4_sensitivity_no_weekday_effective.csv,label=deterioration_mortality_28d,n_strata_total,,within_stratum
T4f,deterioration_mortality_28d,retention_declared,0.0155,0.0154793362128846,.4f,results/p4_effective.csv,label=deterioration_mortality_28d,pair_retention,,within_stratum
T4f,deterioration_mortality_28d,retention_sensitivity,0.0299,0.0298649064125853,.4f,results/p4_sensitivity_no_weekday_effective.csv,label=deterioration_mortality_28d,pair_retention,,within_stratum
T4f,deterioration_mortality_28d,effective_declared,"3,287",3287.0,",.0f",results/p4_effective.csv,label=deterioration_mortality_28d,n_patients_effective,,within_stratum
T4f,deterioration_mortality_28d,effective_sensitivity,"3,507",3507.0,",.0f",results/p4_sensitivity_no_weekday_effective.csv,label=deterioration_mortality_28d,n_patients_effective,,within_stratum
T4f,deterioration_mortality_365d,strata_declared,143,143.0,",.0f",results/p4_effective.csv,label=deterioration_mortality_365d,n_strata_total,,within_stratum
T4f,deterioration_mortality_365d,strata_sensitivity,76,76.0,",.0f",results/p4_sensitivity_no_weekday_effective.csv,label=deterioration_mortality_365d,n_strata_total,,within_stratum
T4f,deterioration_mortality_365d,retention_declared,0.0199,0.0198605979173664,.4f,results/p4_effective.csv,label=deterioration_mortality_365d,pair_retention,,within_stratum
T4f,deterioration_mortality_365d,retention_sensitivity,0.0388,0.0388117073665396,.4f,results/p4_sensitivity_no_weekday_effective.csv,label=deterioration_mortality_365d,pair_retention,,within_stratum
T4f,deterioration_mortality_365d,effective_declared,"3,582",3582.0,",.0f",results/p4_effective.csv,label=deterioration_mortality_365d,n_patients_effective,,within_stratum
T4f,deterioration_mortality_365d,effective_sensitivity,"3,615",3615.0,",.0f",results/p4_sensitivity_no_weekday_effective.csv,label=deterioration_mortality_365d,n_patients_effective,,within_stratum
T4a,R2_demo|deterioration_icu_24h,within_stratum,0.5796,0.5796226468386787,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_icu_24h,auroc_within_stratum,,within_stratum
T4a,R2_demo|deterioration_icu_24h,within_stratum,0.5460,0.5460099176806681,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_icu_24h,ci_lo,,within_stratum
T4a,R2_demo|deterioration_icu_24h,within_stratum,0.6144,0.6144201634569394,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_icu_24h,ci_hi,,within_stratum
T4a,R2_demo|deterioration_icu_24h,plain,0.6026,0.6026040758353065,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_icu_24h,auroc_plain_same_rows,,record_same_rows
T4a,R2_demo|deterioration_icu_24h,n_patients,3548,3548.0,.0f,results/p4_effective.csv,label=deterioration_icu_24h,n_patients_effective,,within_stratum
T4a,R2_demo|deterioration_icu_24h,pair_retention,0.0157,0.0156684811471056,.4f,results/p4_effective.csv,label=deterioration_icu_24h,pair_retention,,within_stratum
T4a,R3_acqctx_pre|deterioration_icu_24h,within_stratum,0.6042,0.6041604880735499,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h,auroc_within_stratum,,within_stratum
T4a,R3_acqctx_pre|deterioration_icu_24h,within_stratum,0.5735,0.5734761122915459,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h,ci_lo,,within_stratum
T4a,R3_acqctx_pre|deterioration_icu_24h,within_stratum,0.6349,0.6348773572542858,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h,ci_hi,,within_stratum
T4a,R3_acqctx_pre|deterioration_icu_24h,plain,0.7888,0.78879709513733,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_icu_24h,auroc_plain_same_rows,,record_same_rows
T4a,R3_acqctx_pre|deterioration_icu_24h,n_patients,3548,3548.0,.0f,results/p4_effective.csv,label=deterioration_icu_24h,n_patients_effective,,within_stratum
T4a,R3_acqctx_pre|deterioration_icu_24h,pair_retention,0.0157,0.0156684811471056,.4f,results/p4_effective.csv,label=deterioration_icu_24h,pair_retention,,within_stratum
T4a,R8_waveform_matched|deterioration_icu_24h,within_stratum,0.7464,0.7464446609894223,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_icu_24h,auroc_within_stratum,,within_stratum
T4a,R8_waveform_matched|deterioration_icu_24h,within_stratum,0.7149,0.7149152558933255,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_icu_24h,ci_lo,,within_stratum
T4a,R8_waveform_matched|deterioration_icu_24h,within_stratum,0.7758,0.7758099576316734,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_icu_24h,ci_hi,,within_stratum
T4a,R8_waveform_matched|deterioration_icu_24h,plain,0.8152,0.8152356074164088,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_icu_24h,auroc_plain_same_rows,,record_same_rows
T4a,R8_waveform_matched|deterioration_icu_24h,n_patients,3548,3548.0,.0f,results/p4_effective.csv,label=deterioration_icu_24h,n_patients_effective,,within_stratum
T4a,R8_waveform_matched|deterioration_icu_24h,pair_retention,0.0157,0.0156684811471056,.4f,results/p4_effective.csv,label=deterioration_icu_24h,pair_retention,,within_stratum
T4a,R2_demo|deterioration_mortality_28d,within_stratum,0.6464,0.6464108719219451,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_mortality_28d,auroc_within_stratum,,within_stratum
T4a,R2_demo|deterioration_mortality_28d,within_stratum,0.5922,0.5921546559214239,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_mortality_28d,ci_lo,,within_stratum
T4a,R2_demo|deterioration_mortality_28d,within_stratum,0.6985,0.6984877095425364,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_mortality_28d,ci_hi,,within_stratum
T4a,R2_demo|deterioration_mortality_28d,plain,0.6938,0.6938479107533676,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_mortality_28d,auroc_plain_same_rows,,record_same_rows
T4a,R2_demo|deterioration_mortality_28d,n_patients,3287,3287.0,.0f,results/p4_effective.csv,label=deterioration_mortality_28d,n_patients_effective,,within_stratum
T4a,R2_demo|deterioration_mortality_28d,pair_retention,0.0155,0.0154793362128846,.4f,results/p4_effective.csv,label=deterioration_mortality_28d,pair_retention,,within_stratum
T4a,R3_acqctx_pre|deterioration_mortality_28d,within_stratum,0.6158,0.6158239120334521,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d,auroc_within_stratum,,within_stratum
T4a,R3_acqctx_pre|deterioration_mortality_28d,within_stratum,0.5595,0.5594605554276874,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d,ci_lo,,within_stratum
T4a,R3_acqctx_pre|deterioration_mortality_28d,within_stratum,0.6702,0.6701511115145374,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d,ci_hi,,within_stratum
T4a,R3_acqctx_pre|deterioration_mortality_28d,plain,0.7554,0.7554230684682268,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_mortality_28d,auroc_plain_same_rows,,record_same_rows
T4a,R3_acqctx_pre|deterioration_mortality_28d,n_patients,3287,3287.0,.0f,results/p4_effective.csv,label=deterioration_mortality_28d,n_patients_effective,,within_stratum
T4a,R3_acqctx_pre|deterioration_mortality_28d,pair_retention,0.0155,0.0154793362128846,.4f,results/p4_effective.csv,label=deterioration_mortality_28d,pair_retention,,within_stratum
T4a,R8_waveform_matched|deterioration_mortality_28d,within_stratum,0.7776,0.7776056992411337,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_mortality_28d,auroc_within_stratum,,within_stratum
T4a,R8_waveform_matched|deterioration_mortality_28d,within_stratum,0.7198,0.7198225773093995,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_mortality_28d,ci_lo,,within_stratum
T4a,R8_waveform_matched|deterioration_mortality_28d,within_stratum,0.8324,0.8324306736496473,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_mortality_28d,ci_hi,,within_stratum
T4a,R8_waveform_matched|deterioration_mortality_28d,plain,0.8456,0.8456364518684527,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_mortality_28d,auroc_plain_same_rows,,record_same_rows
T4a,R8_waveform_matched|deterioration_mortality_28d,n_patients,3287,3287.0,.0f,results/p4_effective.csv,label=deterioration_mortality_28d,n_patients_effective,,within_stratum
T4a,R8_waveform_matched|deterioration_mortality_28d,pair_retention,0.0155,0.0154793362128846,.4f,results/p4_effective.csv,label=deterioration_mortality_28d,pair_retention,,within_stratum
T4a,R2_demo|deterioration_mortality_365d,within_stratum,0.7215,0.7214936774502373,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_mortality_365d,auroc_within_stratum,,within_stratum
T4a,R2_demo|deterioration_mortality_365d,within_stratum,0.6903,0.690308722425077,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_mortality_365d,ci_lo,,within_stratum
T4a,R2_demo|deterioration_mortality_365d,within_stratum,0.7537,0.7536797278863578,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_mortality_365d,ci_hi,,within_stratum
T4a,R2_demo|deterioration_mortality_365d,plain,0.7476,0.747613563540221,.4f,results/p4_arms.csv,arm=R2_demo;label=deterioration_mortality_365d,auroc_plain_same_rows,,record_same_rows
T4a,R2_demo|deterioration_mortality_365d,n_patients,3582,3582.0,.0f,results/p4_effective.csv,label=deterioration_mortality_365d,n_patients_effective,,within_stratum
T4a,R2_demo|deterioration_mortality_365d,pair_retention,0.0199,0.0198605979173664,.4f,results/p4_effective.csv,label=deterioration_mortality_365d,pair_retention,,within_stratum
T4a,R3_acqctx_pre|deterioration_mortality_365d,within_stratum,0.6792,0.6791904344010531,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d,auroc_within_stratum,,within_stratum
T4a,R3_acqctx_pre|deterioration_mortality_365d,within_stratum,0.6490,0.6489710684703511,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d,ci_lo,,within_stratum
T4a,R3_acqctx_pre|deterioration_mortality_365d,within_stratum,0.7083,0.7082660155159995,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d,ci_hi,,within_stratum
T4a,R3_acqctx_pre|deterioration_mortality_365d,plain,0.7236,0.7235688532182583,.4f,results/p4_arms.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d,auroc_plain_same_rows,,record_same_rows
T4a,R3_acqctx_pre|deterioration_mortality_365d,n_patients,3582,3582.0,.0f,results/p4_effective.csv,label=deterioration_mortality_365d,n_patients_effective,,within_stratum
T4a,R3_acqctx_pre|deterioration_mortality_365d,pair_retention,0.0199,0.0198605979173664,.4f,results/p4_effective.csv,label=deterioration_mortality_365d,pair_retention,,within_stratum
T4a,R8_waveform_matched|deterioration_mortality_365d,within_stratum,0.7984,0.7983565359607483,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_mortality_365d,auroc_within_stratum,,within_stratum
T4a,R8_waveform_matched|deterioration_mortality_365d,within_stratum,0.7708,0.770780939531451,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_mortality_365d,ci_lo,,within_stratum
T4a,R8_waveform_matched|deterioration_mortality_365d,within_stratum,0.8250,0.8249717642609483,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_mortality_365d,ci_hi,,within_stratum
T4a,R8_waveform_matched|deterioration_mortality_365d,plain,0.8301,0.8301492203648259,.4f,results/p4_arms.csv,arm=R8_waveform_matched;label=deterioration_mortality_365d,auroc_plain_same_rows,,record_same_rows
T4a,R8_waveform_matched|deterioration_mortality_365d,n_patients,3582,3582.0,.0f,results/p4_effective.csv,label=deterioration_mortality_365d,n_patients_effective,,within_stratum
T4a,R8_waveform_matched|deterioration_mortality_365d,pair_retention,0.0199,0.0198605979173664,.4f,results/p4_effective.csv,label=deterioration_mortality_365d,pair_retention,,within_stratum
T4b,deterioration_icu_24h,retained,0.7846,0.7845591522116939,.4f,results/p4_retained.csv,label=deterioration_icu_24h,estimate,,within_stratum
T4b,deterioration_icu_24h,retained,0.6308,0.6307748731538337,.4f,results/p4_retained.csv,label=deterioration_icu_24h,ci_lo,,within_stratum
T4b,deterioration_icu_24h,retained,0.9259,0.9258920658320682,.4f,results/p4_retained.csv,label=deterioration_icu_24h,ci_hi,,within_stratum
T4b,deterioration_icu_24h,retained_alt,0.6765,0.6764781501809005,.4f,results/p4_retained.csv,label=deterioration_icu_24h,retained_plain_baseline,,within_stratum
T4b,deterioration_icu_24h,retained_alt,0.5491,0.5490609600904435,.4f,results/p4_retained.csv,label=deterioration_icu_24h,retained_plain_baseline_lo,,within_stratum
T4b,deterioration_icu_24h,retained_alt,0.7830,0.7829931770418737,.4f,results/p4_retained.csv,label=deterioration_icu_24h,retained_plain_baseline_hi,,within_stratum
T4b,deterioration_icu_24h,target,0.50,0.5,.2f,results/p4_retained.csv,label=deterioration_icu_24h,threshold,,within_stratum
T4b,deterioration_icu_24h,meets,no,,verdict,results/p4_retained.csv,label=deterioration_icu_24h,meets_target,,not_applicable
T4b,deterioration_icu_24h,meets_alt,no,,verdict,results/p4_retained.csv,label=deterioration_icu_24h,meets_target_plain_baseline,,not_applicable
T4b,deterioration_mortality_28d,retained,0.8643,0.8643262946951802,.4f,results/p4_retained.csv,label=deterioration_mortality_28d,estimate,,within_stratum
T4b,deterioration_mortality_28d,retained,0.5584,0.5583860363764174,.4f,results/p4_retained.csv,label=deterioration_mortality_28d,ci_lo,,within_stratum
T4b,deterioration_mortality_28d,retained,1.1720,1.1720172639702002,.4f,results/p4_retained.csv,label=deterioration_mortality_28d,ci_hi,,within_stratum
T4b,deterioration_mortality_28d,retained_alt,0.5518,0.5518057415431737,.4f,results/p4_retained.csv,label=deterioration_mortality_28d,retained_plain_baseline,,within_stratum
T4b,deterioration_mortality_28d,retained_alt,0.1822,0.18220131841177,.4f,results/p4_retained.csv,label=deterioration_mortality_28d,retained_plain_baseline_lo,,within_stratum
T4b,deterioration_mortality_28d,retained_alt,0.8262,0.8262147783670315,.4f,results/p4_retained.csv,label=deterioration_mortality_28d,retained_plain_baseline_hi,,within_stratum
T4b,deterioration_mortality_28d,target,0.50,0.5,.2f,results/p4_retained.csv,label=deterioration_mortality_28d,threshold,,within_stratum
T4b,deterioration_mortality_28d,meets,no,,verdict,results/p4_retained.csv,label=deterioration_mortality_28d,meets_target,,not_applicable
T4b,deterioration_mortality_28d,meets_alt,no,,verdict,results/p4_retained.csv,label=deterioration_mortality_28d,meets_target_plain_baseline,,not_applicable
T4b,deterioration_mortality_365d,retained,0.9313,0.9312685143325508,.4f,results/p4_retained.csv,label=deterioration_mortality_365d,estimate,,within_stratum
T4b,deterioration_mortality_365d,retained,0.6631,0.6631449879694848,.4f,results/p4_retained.csv,label=deterioration_mortality_365d,ci_lo,,within_stratum
T4b,deterioration_mortality_365d,retained,1.1583,1.1583142395277883,.4f,results/p4_retained.csv,label=deterioration_mortality_365d,ci_hi,,within_stratum
T4b,deterioration_mortality_365d,retained_alt,0.6148,0.6148006131260375,.4f,results/p4_retained.csv,label=deterioration_mortality_365d,retained_plain_baseline,,within_stratum
T4b,deterioration_mortality_365d,retained_alt,0.3014,0.3013829594130964,.4f,results/p4_retained.csv,label=deterioration_mortality_365d,retained_plain_baseline_lo,,within_stratum
T4b,deterioration_mortality_365d,retained_alt,0.8244,0.8243525409363945,.4f,results/p4_retained.csv,label=deterioration_mortality_365d,retained_plain_baseline_hi,,within_stratum
T4b,deterioration_mortality_365d,target,0.50,0.5,.2f,results/p4_retained.csv,label=deterioration_mortality_365d,threshold,,within_stratum
T4b,deterioration_mortality_365d,meets,no,,verdict,results/p4_retained.csv,label=deterioration_mortality_365d,meets_target,,not_applicable
T4b,deterioration_mortality_365d,meets_alt,no,,verdict,results/p4_retained.csv,label=deterioration_mortality_365d,meets_target_plain_baseline,,not_applicable
T4c,coarsened,worst_before,0.7889,0.7888528195043772,.4f,results/p4_balance.csv,scale=coarsened;held_fixed=yes,smd_before,absmax,within_stratum
T4c,coarsened,worst_after,0.0000,0.0,.4f,results/p4_balance.csv,scale=coarsened;held_fixed=yes,smd_after,absmax,within_stratum
T4c,underlying,worst_before,1.0013,1.0012829667229284,.4f,results/p4_balance.csv,scale=underlying;held_fixed=yes,smd_before,absmax,within_stratum
T4c,underlying,worst_after,0.0993,0.099258709790499,.4f,results/p4_balance.csv,scale=underlying;held_fixed=yes,smd_after,absmax,within_stratum
T4c,underlying_unmatched,worst_before,0.3711,0.3711314242762276,.4f,results/p4_balance.csv,scale=underlying;held_fixed=no,smd_before,absmax,within_stratum
T4c,underlying_unmatched,worst_after,0.3881,0.3881400074815959,.4f,results/p4_balance.csv,scale=underlying;held_fixed=no,smd_after,absmax,within_stratum
T4c,meta|propensity,propensity_auroc,0.6764,0.6763587158311001,.4f,results/p4_matching.json,path=superset_propensity_diagnostic,auroc,,record
T4c,meta|propensity,early_ecg_rate,0.2851,0.28512673789619564,.4f,results/p4_matching.json,path=superset_propensity_diagnostic,early_ecg_rate,,record
T4d,acq_pre|arrival_to_acquisition_minutes,n_levels,90,90.0,.0f,results/acq_block_profile.csv,feature=arrival_to_acquisition_minutes,n_levels,,feature
T4d,acq_pre|arrival_to_acquisition_minutes,modal_share,0.0702,0.0702480299402589,.4f,results/acq_block_profile.csv,feature=arrival_to_acquisition_minutes,modal_share,,feature
T4d,acq_pre|arrival_to_acquisition_minutes,undefined_share,0.0000,0.0,.4f,results/acq_block_profile.csv,feature=arrival_to_acquisition_minutes,undefined_share,,feature
T4d,acq_pre|arrival_to_acquisition_minutes,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=arrival_to_acquisition_minutes,carries_information,,not_applicable
T4d,acq_pre|acquisition_hour_of_day,n_levels,24,24.0,.0f,results/acq_block_profile.csv,feature=acquisition_hour_of_day,n_levels,,feature
T4d,acq_pre|acquisition_hour_of_day,modal_share,0.0728,0.0727585485483158,.4f,results/acq_block_profile.csv,feature=acquisition_hour_of_day,modal_share,,feature
T4d,acq_pre|acquisition_hour_of_day,undefined_share,0.0000,0.0,.4f,results/acq_block_profile.csv,feature=acquisition_hour_of_day,undefined_share,,feature
T4d,acq_pre|acquisition_hour_of_day,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=acquisition_hour_of_day,carries_information,,not_applicable
T4d,acq_pre|acquisition_day_of_week,n_levels,7,7.0,.0f,results/acq_block_profile.csv,feature=acquisition_day_of_week,n_levels,,feature
T4d,acq_pre|acquisition_day_of_week,modal_share,0.1450,0.1449514555583966,.4f,results/acq_block_profile.csv,feature=acquisition_day_of_week,modal_share,,feature
T4d,acq_pre|acquisition_day_of_week,undefined_share,0.0000,0.0,.4f,results/acq_block_profile.csv,feature=acquisition_day_of_week,undefined_share,,feature
T4d,acq_pre|acquisition_day_of_week,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=acquisition_day_of_week,carries_information,,not_applicable
T4d,acq_pre|acquisition_month,n_levels,12,12.0,.0f,results/acq_block_profile.csv,feature=acquisition_month,n_levels,,feature
T4d,acq_pre|acquisition_month,modal_share,0.0861,0.0861479811246193,.4f,results/acq_block_profile.csv,feature=acquisition_month,modal_share,,feature
T4d,acq_pre|acquisition_month,undefined_share,0.0000,0.0,.4f,results/acq_block_profile.csv,feature=acquisition_month,undefined_share,,feature
T4d,acq_pre|acquisition_month,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=acquisition_month,carries_information,,not_applicable
T4d,acq_pre|triage_acuity,n_levels,5,5.0,.0f,results/acq_block_profile.csv,feature=triage_acuity,n_levels,,feature
T4d,acq_pre|triage_acuity,modal_share,0.5198,0.5198219711694844,.4f,results/acq_block_profile.csv,feature=triage_acuity,modal_share,,feature
T4d,acq_pre|triage_acuity,undefined_share,0.0233,0.0233230278094175,.4f,results/acq_block_profile.csv,feature=triage_acuity,undefined_share,,feature
T4d,acq_pre|triage_acuity,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=triage_acuity,carries_information,,not_applicable
T4d,acq_pre|ecg_no_within_stay,n_levels,7,7.0,.0f,results/acq_block_profile.csv,feature=ecg_no_within_stay,n_levels,,feature
T4d,acq_pre|ecg_no_within_stay,modal_share,0.9397,0.939662319750188,.4f,results/acq_block_profile.csv,feature=ecg_no_within_stay,modal_share,,feature
T4d,acq_pre|ecg_no_within_stay,undefined_share,0.0000,0.0,.4f,results/acq_block_profile.csv,feature=ecg_no_within_stay,undefined_share,,feature
T4d,acq_pre|ecg_no_within_stay,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=ecg_no_within_stay,carries_information,,not_applicable
T4d,acq_pre|prior_ecg_exists,n_levels,2,2.0,.0f,results/acq_block_profile.csv,feature=prior_ecg_exists,n_levels,,feature
T4d,acq_pre|prior_ecg_exists,modal_share,0.6789,0.6789015706238328,.4f,results/acq_block_profile.csv,feature=prior_ecg_exists,modal_share,,feature
T4d,acq_pre|prior_ecg_exists,undefined_share,0.0000,0.0,.4f,results/acq_block_profile.csv,feature=prior_ecg_exists,undefined_share,,feature
T4d,acq_pre|prior_ecg_exists,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=prior_ecg_exists,carries_information,,not_applicable
T4d,acq_pre|days_since_prior_ecg,n_levels,70207,70207.0,.0f,results/acq_block_profile.csv,feature=days_since_prior_ecg,n_levels,,feature
T4d,acq_pre|days_since_prior_ecg,modal_share,0.0064,0.0064142803337251,.4f,results/acq_block_profile.csv,feature=days_since_prior_ecg,modal_share,,feature
T4d,acq_pre|days_since_prior_ecg,undefined_share,0.3211,0.3210984293761671,.4f,results/acq_block_profile.csv,feature=days_since_prior_ecg,undefined_share,,feature
T4d,acq_pre|days_since_prior_ecg,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=days_since_prior_ecg,carries_information,,not_applicable
T4d,acq_pre|prior_ed_visit_count,n_levels,154,154.0,.0f,results/acq_block_profile.csv,feature=prior_ed_visit_count,n_levels,,feature
T4d,acq_pre|prior_ed_visit_count,modal_share,0.4468,0.4468335696630171,.4f,results/acq_block_profile.csv,feature=prior_ed_visit_count,modal_share,,feature
T4d,acq_pre|prior_ed_visit_count,undefined_share,0.0000,0.0,.4f,results/acq_block_profile.csv,feature=prior_ed_visit_count,undefined_share,,feature
T4d,acq_pre|prior_ed_visit_count,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=prior_ed_visit_count,carries_information,,not_applicable
T4d,acq_window|n_ecgs_first_90min,n_levels,7,7.0,.0f,results/acq_block_profile.csv,feature=n_ecgs_first_90min,n_levels,,feature
T4d,acq_window|n_ecgs_first_90min,modal_share,0.8867,0.8867167220685434,.4f,results/acq_block_profile.csv,feature=n_ecgs_first_90min,modal_share,,feature
T4d,acq_window|n_ecgs_first_90min,undefined_share,0.0000,0.0,.4f,results/acq_block_profile.csv,feature=n_ecgs_first_90min,undefined_share,,feature
T4d,acq_window|n_ecgs_first_90min,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=n_ecgs_first_90min,carries_information,,not_applicable
T4d,acq_window|inter_ecg_interval_minutes,n_levels,189,189.0,.0f,results/acq_block_profile.csv,feature=inter_ecg_interval_minutes,n_levels,,feature
T4d,acq_window|inter_ecg_interval_minutes,modal_share,0.0605,0.0605335157318741,.4f,results/acq_block_profile.csv,feature=inter_ecg_interval_minutes,modal_share,,feature
T4d,acq_window|inter_ecg_interval_minutes,undefined_share,0.8867,0.8867167220685434,.4f,results/acq_block_profile.csv,feature=inter_ecg_interval_minutes,undefined_share,,feature
T4d,acq_window|inter_ecg_interval_minutes,carries_information,yes,,verdict,results/acq_block_profile.csv,feature=inter_ecg_interval_minutes,carries_information,,not_applicable
T4d,acq_window|care_unit_at_acquisition,n_levels,1,1.0,.0f,results/acq_block_profile.csv,feature=care_unit_at_acquisition,n_levels,,feature
T4d,acq_window|care_unit_at_acquisition,modal_share,1.0000,1.0,.4f,results/acq_block_profile.csv,feature=care_unit_at_acquisition,modal_share,,feature
T4d,acq_window|care_unit_at_acquisition,undefined_share,0.0000,0.0,.4f,results/acq_block_profile.csv,feature=care_unit_at_acquisition,undefined_share,,feature
T4d,acq_window|care_unit_at_acquisition,carries_information,no,,verdict,results/acq_block_profile.csv,feature=care_unit_at_acquisition,carries_information,,not_applicable
T4d,acq_window|cardiologist_overread_exists,carries_information,no,,verdict,results/acq_block_profile.csv,feature=cardiologist_overread_exists,carries_information,,not_applicable
T4e,single_stratum,unstratified,0.7384,0.7383521938885633,.4f,results/p4_control.csv,control=single_stratum,unstratified,,synthetic
T4e,single_stratum,within_stratum,0.7384,0.7383521938885634,.4f,results/p4_control.csv,control=single_stratum,within_stratum,,synthetic
T4e,constant_within_stratum,unstratified,0.7406,0.7405591389784745,.4f,results/p4_control.csv,control=constant_within_stratum,unstratified,,synthetic
T4e,constant_within_stratum,within_stratum,0.5000,0.5,.4f,results/p4_control.csv,control=constant_within_stratum,within_stratum,,synthetic
T4e,duplicated_rows,unstratified,0.7384,0.7383521938885633,.4f,results/p4_control.csv,control=duplicated_rows,unstratified,,synthetic
T4e,duplicated_rows,within_stratum,0.7384,0.7383521938885634,.4f,results/p4_control.csv,control=duplicated_rows,within_stratum,,synthetic
T5,R3_acqctx_pre - R2_demo|deterioration_icu_24h,raw_p,<0.0002,0.0,pfloor,results/p4_family_final.csv,contrast=R3_acqctx_pre - R2_demo;label=deterioration_icu_24h,p_value,,record
T5,R3_acqctx_pre - R2_demo|deterioration_icu_24h,holm_p,<0.0002,0.0,pfloor,results/p4_family_final.csv,contrast=R3_acqctx_pre - R2_demo;label=deterioration_icu_24h,p_holm_final,,record
