run_id,arm,seed,unit,target,auroc,lo,hi,n_defined,n_positive,nan_replicates
2afeb975805d2e76,R6_waveform,2,record,deterioration_severe_hypoxemia,0.7190734434775298,0.6021076633661484,0.8235317205523229,4432,27,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_ecmo,0.8457577328494902,0.7470682615381457,0.9439766788354168,6439,9,1
2afeb975805d2e76,R6_waveform,2,record,deterioration_vasopressors,0.8992203905288311,0.8614613770527673,0.9312253405225903,6439,65,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_inotropes,0.8845580878265703,0.7823956667571392,0.9634573956171402,6439,14,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_mechanical_ventilation,0.8312787483191071,0.8031454471463417,0.8571954546267587,6439,223,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_cardiac_arrest,0.9484429374498081,0.9210068292543292,0.9713800133406434,6439,35,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_icu_24h,0.8053990750575323,0.7877938596606686,0.8228485499839138,6407,807,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_icu_stay,0.8015249399557411,0.7850821410522852,0.8178326045512866,6407,956,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_mortality_1d,0.9183193578418983,0.8809027223507997,0.949657554846119,6428,49,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_mortality_7d,0.8700295932380419,0.8397722876898924,0.8972662058196571,6428,123,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_mortality_28d,0.8313191057848536,0.8055257482780244,0.8551490607780324,6428,271,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_mortality_90d,0.8224688176598369,0.801834713697489,0.8420206796835207,6428,469,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_mortality_180d,0.8253683022614475,0.806437024279858,0.8436048988105995,6428,642,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_mortality_365d,0.8176028007174502,0.7979645667939533,0.8363649884136901,6428,916,0
2afeb975805d2e76,R6_waveform,2,record,deterioration_mortality_stay,0.9133129078603451,0.8208946835175811,0.972306207295254,6428,9,8
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_severe_hypoxemia,0.6995055072098205,0.593360496617936,0.78936658872179,17728,108,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_ecmo,0.943214316571626,0.8996158694823512,0.98049620528228,25756,36,1
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_vasopressors,0.8935849665709251,0.8624158926095481,0.9224797182469483,25756,260,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_inotropes,0.9185311284046692,0.8467973465577072,0.9685736113895147,25756,56,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_mechanical_ventilation,0.9127767611862343,0.8939184361805329,0.9303844761820532,25756,892,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_cardiac_arrest,0.9816830440795931,0.9589689117832361,0.9942999984672665,25756,140,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_icu_24h,0.8499739099287484,0.8350104495650786,0.8642630429315206,25628,3228,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_icu_stay,0.8391464269156402,0.8245607288295227,0.8531439073740854,25628,3824,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_mortality_1d,0.9280820397605664,0.8957999252743549,0.956446209658768,25712,196,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_mortality_7d,0.9122431142531092,0.8903025577212862,0.9324743953211536,25712,492,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_mortality_28d,0.868743471115887,0.8452614442616615,0.8905838820842432,25712,1084,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_mortality_90d,0.8554410070628327,0.8370322785180067,0.872828695445835,25712,1876,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_mortality_180d,0.8530727098819473,0.8363778110389936,0.869263614949415,25712,2568,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_mortality_365d,0.8490006148752067,0.8323504909858457,0.8648687635152397,25712,3664,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,crop,deterioration_mortality_stay,0.8746927524190338,0.7698871437158556,0.9924523868714108,25712,36,8
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_severe_hypoxemia,0.704199772985244,0.5957702769617125,0.7957740833737504,4432,27,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_ecmo,0.9471747019180923,0.9040944489900294,0.9842684910257968,6439,9,1
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_vasopressors,0.8983949216770052,0.8675901932723253,0.9265337969928484,6439,65,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_inotropes,0.9241356309060589,0.8542733422079956,0.9717338395776588,6439,14,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_mechanical_ventilation,0.9151596343300379,0.8963410612973471,0.9326185101413254,6439,223,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_cardiac_arrest,0.9827429285268136,0.9606004817357437,0.9950448233107806,6439,35,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_icu_24h,0.8532859798194371,0.838243088379655,0.8676658364824367,6407,807,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_icu_stay,0.842492337592657,0.8277913269724123,0.8565813093308022,6407,956,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_mortality_1d,0.9309212946818483,0.8989725592642424,0.958938920651819,6428,49,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_mortality_7d,0.9154626280600633,0.8935228559762357,0.9356084937287733,6428,123,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_mortality_28d,0.8717252196072391,0.848158559962898,0.8937236392392435,6428,271,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_mortality_90d,0.8586651643372569,0.8400702943293834,0.8761032383602536,6428,469,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_mortality_180d,0.8563971149611319,0.8395725362528066,0.8726124457974798,6428,642,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_mortality_365d,0.8523325051812323,0.8355488540675231,0.8682781633296228,6428,916,0
66ee7b3a83252c43,R7_waveform_demo_acq,0,record,deterioration_mortality_stay,0.8769451801076664,0.7713669872875223,0.9937426488467367,6428,9,8
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_severe_hypoxemia,0.7110049606928154,0.5988384491733174,0.8122384482070636,17728,108,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_ecmo,0.9531698202868498,0.9216144252347684,0.9821859153790924,25756,36,1
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_vasopressors,0.8934528191450846,0.8619877406475801,0.923904405266149,25756,260,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_inotropes,0.9207010839355197,0.8551758625777388,0.9643845724030049,25756,56,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_mechanical_ventilation,0.9143289269410345,0.8952788767307227,0.9319356633604396,25756,892,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_cardiac_arrest,0.9802277594360668,0.9589112417638982,0.9925871927204074,25756,140,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_icu_24h,0.8510223947269429,0.836351301017093,0.8655110483690658,25628,3228,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_icu_stay,0.8393433122132594,0.8247805885573352,0.8531330819348018,25628,3824,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,crop,deterioration_mortality_1d,0.9349937694155888,0.9043673999903109,0.9619944034899442,25712,196,0
